user_id,message_length,word_count,response_time,sentiment_score,bert_sentiment_num,lda_score,lda_topic,w2v_cluster,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,gender
user_00370,30.856846019247595,6.057852143482065,1207190.9487095363,0.1164269903762029,0.5404636920384952,0.5612478710061242,0,1,-0.3835603755288441,0.829901426382874,-0.4305265888377843,0.324850348649007,-1.107623677544838,0.4500151372853237,-0.3095642694743985,0.4433020300340113,-0.1411125882533667,0.15736905483329,-0.7557713124431321,-0.3773078595337489,-0.3158691007811898,0.7789602872607174,-0.7546589305763342,-0.1793383337328029,0.0001656772428588,0.5788136514581693,-0.6466447750967782,-0.2358297657778543,-0.5634667194819554,-0.4257717867293088,0.7938072364415791,1.1707556369389764,0.0908624680870423,-0.4696776238922462,0.3746383338850065,-1.346635225271216,0.8888659953056213,0.5977975655889107,0.0203336149199211,-0.0356887722371407,0.3354752502945133,-0.4188557537645297,0.0587473969696019,-0.7772621356505905,-0.5266868121031277,0.8271023331322288,-0.3166638891112314,-1.174021186250328,-0.4242210147105424,0.3212504734514917,0.2069499274138703,-0.2482276321772988,0.3854302136983771,0.2308483833462412,-0.3670375031218722,-0.7108277826733377,0.3840900357144357,-0.6072331917191491,M
user_00371,75.11984021304927,13.1491344873502,266758.75099866843,0.2018258322237017,0.6524633821571239,0.5164976567376831,0,1,-0.3074735291658722,0.6838261048122503,-0.3918111771055925,0.4014394701842876,-1.150472082716378,0.494334914069241,-0.3015141468229028,0.3811480593608521,-0.064682826675193,0.2017110591589347,-0.7520705649400798,-0.5073349202609854,-0.256288059088016,0.7132016501065247,-0.7087797002663115,-0.2461153885254327,-0.1599911163086684,0.5445581410386152,-0.6458840441145139,-0.2434302144980026,-0.6305247377896138,-0.4211848510258322,0.663158423608522,1.1206843386817575,0.2104479761768309,-0.4280106139813582,0.2361504280250998,-1.360495358668442,0.8760007255126497,0.5705304005326232,-0.0125843088468149,-0.0184443024050599,0.2653386669467377,-0.4433738270585885,0.0241156987296937,-0.7720867682689747,-0.5482017484553928,0.8781261187001331,-0.1640967005599201,-1.1503347039014646,-0.4774780940878828,0.3026612783834887,0.2085586439067909,-0.1934870171557922,0.3144932924700399,-0.0055031375307057,-0.3302046724460719,-0.7225713904660452,0.3389166540079893,-0.6199467235019973,M
user_00372,38.76505429417571,7.497532082922014,185422.96939782824,0.1341143139190523,0.6071076011846002,0.5543635896939783,0,1,-0.3628308223089832,0.7782004193978282,-0.4491420416389733,0.3563188537251727,-1.161543859012833,0.4656126412734452,-0.3293331640065153,0.426239326719842,-0.1194320673064821,0.1756771213484304,-0.7677638523494571,-0.4182155902766633,-0.2831954710315893,0.7386319999605133,-0.7224412658144126,-0.1698824162907946,-0.0511118935151954,0.5779472433958539,-0.6748970511628825,-0.2405525453334649,-0.6054842407403752,-0.4197647556781836,0.7661812858440277,1.1524839175419548,0.1380620320152023,-0.4643942127048371,0.3568118973026653,-1.3375556731490623,0.9316924455281342,0.5629455746594274,0.008187440079687,-0.0134368502002073,0.3197267083267522,-0.4481621593800592,0.0679272585678124,-0.7710052688153998,-0.5386708212635735,0.8468662344513327,-0.2933951950719645,-1.1685881944521224,-0.436750721994077,0.287072652029615,0.1869676269914116,-0.2057831496268509,0.3276618138351431,0.1491045301991806,-0.3351170293089832,-0.6977839281638697,0.3327937479802567,-0.6511431770631787,M
user_00373,243.39086294416245,48.2741116751269,244533.0355329949,0.5732005076142133,0.5380710659898477,0.50889169,0,1,-0.3105193679695431,0.7155887481725888,-0.4756824886802031,0.3457214247715736,-1.2339893345177666,0.4769447431979695,-0.4119937804568527,0.3864749483248731,-0.1586246937944162,0.1260238406903553,-0.8358475747715737,-0.4143214434517767,-0.2492686034517766,0.7172870260913705,-0.7219415940609137,-0.0911670026817258,-0.0797145815664974,0.5213066055837563,-0.7455451705583757,-0.2795650666497462,-0.5779650162944162,-0.3672007783756345,0.7195957291370558,1.1014262037563451,0.1287606998172588,-0.4307935336040609,0.3745623505583756,-1.354940420812183,0.967203564568528,0.4884705365989847,0.0004647975976649,0.0582922290675127,0.3350210068527918,-0.4763763561928934,0.1572304875837563,-0.7083116795431472,-0.477371050964467,0.8513253545685279,-0.3398342251878172,-1.1307618575126903,-0.3718788630964467,0.2219743174111675,0.1890653544771573,-0.2023357360761421,0.281760514822335,0.1507927341035533,-0.2385930993401015,-0.6535882298477157,0.3017709914213198,-0.6653038123350253,M
user_00374,48.80230964963789,9.618712076727345,2211699.9250342534,0.2526721667645332,0.7079663339205324,0.5423906282384029,0,1,-0.3586131515419847,0.7700635174265023,-0.4715313298645331,0.3253697729160892,-1.167698404973576,0.4562973946909376,-0.3508867147941671,0.436631927123116,-0.1473363622735838,0.1625386337762607,-0.7974915007437855,-0.3763559079233118,-0.2801071576739283,0.7384703587488746,-0.7508511655803485,-0.1452495236745351,-0.038593771511374,0.5743814693442943,-0.6857124631874731,-0.2540349957051673,-0.5816522226422,-0.3757754970099824,0.7607578690189861,1.14490589919358,0.10011156483963,-0.4432847515695831,0.3506176601553729,-1.3413861670706595,0.9303119123605402,0.5761008812155021,-0.0090179598333354,-0.004695323370116,0.3141423718009786,-0.4575696411358387,0.1131810770315658,-0.7582371212554316,-0.5033876760941476,0.8162243860461147,-0.3097479715948913,-1.156629337545508,-0.3971170409356626,0.2664978975315443,0.1957700099226267,-0.202903607624173,0.3117424537089411,0.194244138349309,-0.3150882004672147,-0.661593146425915,0.3267454317083578,-0.6444710992816598,M
user_00375,44.263605051664754,8.51641791044776,744095.768771527,0.1059819747416762,0.5981630309988519,0.568640846468427,0,1,-0.3592276418304408,0.7590765689033295,-0.455921470295752,0.358812271535178,-1.165243880274627,0.4703818055531573,-0.310751870908569,0.4417506745467279,-0.1194884272229093,0.1916421177918966,-0.7649981959632606,-0.4307973093846383,-0.2775726635090241,0.7366401900241102,-0.738007290282434,-0.1932420083726571,-0.059652133797816,0.583529331304248,-0.6714140789265212,-0.2393362109667899,-0.6171597328818369,-0.4087036310184156,0.7637355285235362,1.1545515865120553,0.1455810577485336,-0.4467270495683123,0.318299748110481,-1.3402443902686567,0.914825892675086,0.5800206017749713,-0.0078379850969203,-0.0230839046018599,0.2994076050094007,-0.4599368225137313,0.0595773935037313,-0.7839902718966706,-0.5390040894665901,0.841843534835132,-0.2624139938633295,-1.1712327396555682,-0.4380093840221125,0.2812262904614466,0.1966079664924225,-0.1951828398693915,0.317568444861768,0.1321819524300404,-0.3552549011244547,-0.697579007239954,0.3364526145171068,-0.6428911735421354,F
user_00376,66.23884998157021,13.379653520088462,1360416.7696277185,0.179564541098415,0.5573166236638407,0.5436165561260597,0,1,-0.3288302902568743,0.7441242239476594,-0.4848434949166973,0.3236928279214891,-1.1989554565978622,0.4681579637268706,-0.3833990659691485,0.4176017521422779,-0.1620598150477921,0.1558676638674898,-0.819903090832289,-0.379356484260892,-0.2680828734546996,0.728414224766126,-0.7419009606597863,-0.1156437402459196,-0.0550408434837043,0.5525913572539624,-0.7261934857932179,-0.2738105131934758,-0.5723030381551788,-0.367773588896056,0.7203199601363803,1.125723979321784,0.1215776398356911,-0.4442228789347585,0.3689031882623663,-1.34592113339108,0.9631057107077036,0.5367380600626612,-0.0043436242904902,0.0188389880124165,0.3308961235452635,-0.4770905537884261,0.1339015506714338,-0.7328201126465168,-0.4791175494883892,0.8346002483560634,-0.3355419333410136,-1.1605117907886842,-0.3903244533516403,0.2348919949865462,0.193042993688721,-0.1949114506727239,0.290287826844084,0.1763070824860597,-0.2827710453210468,-0.6561131957545153,0.3050955061214891,-0.6454955768927386,M
user_00377,52.73327541268462,9.661164205039096,188108.23023457863,0.1345587315377932,0.4934839270199826,0.518327347054735,0,1,-0.3232163568227628,0.7025483053344918,-0.4259221367958297,0.3763440820169418,-1.1811504068114682,0.483428426730669,-0.3403448898378801,0.4068096838053866,-0.1072939230484795,0.1743773906106603,-0.7724936701998262,-0.4554617665496959,-0.2510722676512598,0.7054512676020852,-0.6998614264813205,-0.1900638657776716,-0.1123865443967159,0.5433763914074717,-0.6885129530304084,-0.2602059148833188,-0.6119256559165943,-0.4110249975412685,0.7082220007732406,1.1227799977237185,0.1762362493064639,-0.4545157508166811,0.3006153941373588,-1.34652927483927,0.917182311702867,0.5351355936490009,0.0181045723720324,0.0004798573181754,0.3001293559226759,-0.4598285179409209,0.0739836590575934,-0.7525867193223285,-0.5130355031364031,0.8833387058210251,-0.2556298796048653,-1.1467321346655082,-0.4343231851607298,0.2708468448066898,0.1967023252791485,-0.1971350425696785,0.3031529879887055,0.0823622907204517,-0.3120642295543006,-0.6969492984708949,0.3292612040302346,-0.6301951240486533,M
user_00378,54.642201834862384,10.744648318042811,201294.2385321101,0.1465871559633027,0.5061162079510704,0.5509286522171254,0,1,-0.3408708379785933,0.745154343795107,-0.4624180862053823,0.3419555865535168,-1.1834751428134556,0.455005252061162,-0.35857067603211,0.4152997933853211,-0.1487268911949541,0.1571802640079204,-0.8047068586085626,-0.4088206177599388,-0.2712199395489296,0.7387603907186545,-0.7384439194648318,-0.1472740972943425,-0.0688329913392049,0.5591583985474006,-0.703219380795107,-0.2623590185259938,-0.5962831821712539,-0.3904307570948012,0.7469680576299694,1.1396965446788991,0.1238941680728134,-0.4426995948776758,0.3443790840188073,-1.3419328828134558,0.93619275470948,0.5520302576299694,0.0045039754948623,-0.0014812959040366,0.3195437775785932,-0.4691248970642202,0.100538515014526,-0.7517272457798165,-0.5162359426513762,0.8422202913761468,-0.306713516672477,-1.153894166055046,-0.4067480602905199,0.2550132165045871,0.1947383896758409,-0.197004265970948,0.2962799173914373,0.1549740122334862,-0.304054269061162,-0.6748690840672783,0.3296889909633027,-0.6504476011620794,M
user_00379,23.638306292045904,4.36802532647408,2035865.7597942224,0.2046818361693708,0.6917293233082706,0.5513849137791849,0,1,-0.4178800390455085,0.8384452046458251,-0.4718045188074,0.3296758742507716,-1.085508863614563,0.4492768539165018,-0.2623997652950605,0.4773556119920855,-0.1299076501373565,0.2140394475850969,-0.7372259325405619,-0.3705464057557578,-0.3121901907843292,0.7505238426173328,-0.7523913577127028,-0.2366277252666553,-0.0358507210029996,0.6105682945627227,-0.5801962400692521,-0.2055826126708745,-0.6233112136363277,-0.4112492380208943,0.8435592521282154,1.2370193904788287,0.0985704188307257,-0.4644140115449149,0.3178720565247724,-1.3265094653383458,0.9047311317768104,0.6595466466201029,-0.0263713613672687,-0.0724557183296042,0.2955702445503878,-0.4351497566165413,0.015864116512121,-0.8205517136565097,-0.5822427998076771,0.7813954996486743,-0.2750089216325128,-1.212190737566284,-0.4370160833874159,0.3217155970607044,0.1654294071389078,-0.2131346751013929,0.3313868916952513,0.1942477871445631,-0.4106155168258805,-0.6932453281812425,0.3936391583058963,-0.646871096436486,F
user_00380,52.58774175973849,8.006374284935985,1966623.3034050667,0.111912220103514,0.5880141650776355,0.5359128113985291,0,1,-0.2952333363702462,0.6819538746398801,-0.3858703263668932,0.4209136987474475,-1.1830786759651322,0.4989083054076317,-0.2735537408320817,0.3879560739495429,-0.0603734083166507,0.2484744180384968,-0.7425301652665759,-0.5351480898135386,-0.2522148325587328,0.6961987376395533,-0.7414737040454372,-0.2816434746725671,-0.152982608710937,0.5548279576703351,-0.6166572797413784,-0.2350619487089033,-0.6324191750414602,-0.4208024618249305,0.6817149856764915,1.142585005460583,0.2184779954514435,-0.4278889631275402,0.1920751827295832,-1.3649529311631707,0.8506722849773903,0.598666565774285,-0.0150981170243552,-0.0227888058864266,0.2596031862417167,-0.4727758826787415,-0.0098633686565781,-0.7830294678578045,-0.5599686223996676,0.8829966059867884,-0.1320411598110084,-1.1499540219415418,-0.479158190925252,0.2922184206905323,0.2039398574536469,-0.1925225089156328,0.3143301518727649,-0.0260296441393291,-0.3791170411543394,-0.7274610445576682,0.3730078959645709,-0.6142815301961264,M
user_00381,44.35287569573284,8.689239332096475,681260.2025974026,0.2068503525046382,0.6369202226345083,0.55925390851577,0,1,-0.3699033793080946,0.7910721539262523,-0.4858976811523191,0.331104042071781,-1.163573814141243,0.4433490917055102,-0.3430785630235807,0.4518643294363637,-0.1733588563686419,0.1684875700404564,-0.7976624096048237,-0.3822323129345826,-0.27685414212282,0.7281460869120594,-0.7486961223098331,-0.1463397424725844,-0.0415023593130964,0.5847075310927643,-0.6683155071376623,-0.2442741224634137,-0.6015869978660482,-0.4003500172278627,0.8007050977261595,1.1766615668009277,0.0962087017074285,-0.4554742948311688,0.3458830286669684,-1.320055033250464,0.939833553296846,0.5932746953135436,0.0035794180479716,-0.0138827605430178,0.3244328889134323,-0.4647321144862709,0.0862024676602797,-0.7678521644081633,-0.5470908038712431,0.8281794988717254,-0.3176161672771229,-1.170736089299629,-0.4166606652274582,0.260716878009308,0.1832474874177903,-0.1881396220152356,0.2892802552244063,0.2098486407109833,-0.3181327071332282,-0.6748263426842301,0.3546727981674397,-0.6659756244768089,F
user_00382,34.80695102685624,6.280252764612954,373262.13933649287,0.1435863191153238,0.5554502369668246,0.5377166702938388,0,1,-0.3447875462682465,0.7227295477124803,-0.3969006344599052,0.3741548766511532,-1.119346507386414,0.4770910420480569,-0.276479316666951,0.4041375029627172,-0.0508513123604939,0.2093882664724423,-0.7220894138420221,-0.4720776747298578,-0.299065979714376,0.7335650535039494,-0.7166404386793049,-0.2559125834611058,-0.112305137962533,0.5754928245023697,-0.6244018837222749,-0.225999217066951,-0.6250993166413902,-0.4296719414056872,0.7139115653680884,1.148277911649289,0.1766697865531586,-0.4607192921548183,0.2642846496299595,-1.3586263189541865,0.8926435245939969,0.5924352922812006,-0.0047968053285611,-0.0395529905211399,0.2791952718668878,-0.4324631186958925,0.0229925729832037,-0.8013858969731438,-0.5482255203804107,0.8408138419225276,-0.2008872672578831,-1.1741041253633493,-0.4726362332815166,0.3241192280477883,0.1892318779891437,-0.2078001207325118,0.333419141355229,0.0522002823609605,-0.3726182157680411,-0.7228049159620853,0.3522863843327014,-0.6077970259421801,M
user_00383,49.57251908396947,9.63358778625954,2024004.7290076336,0.1628076335877862,0.5648854961832062,0.5568413111832061,0,1,-0.3560806394274809,0.7666505732442749,-0.4670799095267176,0.3346414696564885,-1.1692883254580153,0.4649289812977099,-0.3609602539503816,0.4217018859541984,-0.1672683975351145,0.1375338897076335,-0.7988065870992367,-0.3913050136259541,-0.2746375014885496,0.7363789914122137,-0.7231555854198474,-0.1462248998454198,-0.0639141045029007,0.5432157219465649,-0.6686512498702291,-0.2474233736068702,-0.5958575488549619,-0.3975951397328244,0.7659203749236642,1.1613615857633588,0.1124860385935114,-0.4497870132442748,0.360600026221374,-1.3308723377862597,0.933302988129771,0.5561146791984733,0.0004903765795038,-0.0065055153842748,0.3302338585038167,-0.4516505385801526,0.0903701347078244,-0.7356270797709924,-0.5324076663740458,0.8327904933587786,-0.3316360774198473,-1.1652940449236642,-0.4001531717938931,0.2692924994885496,0.1789923179973282,-0.2136624377908396,0.3045747250458015,0.1794137612251908,-0.2999681729007633,-0.6757591890076335,0.359789201870229,-0.652348815629771,M
